SITE,LOCATION,ASPECT,TREE,NEW TREE TAG,PRESSURE [MPa],SPECIES (common),SPECIES (sci),DATE COLLECTED,TIME COLLECTED,TIME MEASURED,TIME OF DAY,Paired Measure Day,AGE,WEATHER NOTES,WHAT MEASURED,TREE NOTES,SHOOT HEIGHT ABOVE GROUND SURFACE [m],VIEWER,INSTRUMENT,APPROXIMATE DBH (CM)
RIVENDELL,North,,Near VMS,,1.5,,NODE,2017-09-13,6:37,8:27,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,1.5-2.5,HAHM/BAXTER,DawsonPMS Chamber #2,5
RIVENDELL,West,,QUCH near GRIFF,,1.6,,QUCH,2017-09-13,6:30,8:31,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,10,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,West,,QUCH near GRIFF,,1.8,,QUCH,2017-09-13,6:30,8:31,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,10,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,West,,ARME near GRIFF,,2.45,,ARME,2017-09-13,6:44,8:35,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,10,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,West,,ARME near GRIFF,,2.4,,ARME,2017-09-13,6:44,8:35,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,10,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,North,,26 - TREEBEARD,,1.8,,PSME,2017-09-13,7:12,8:40,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,19,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,North,,26 - TREEBEARD,,1.65,,PSME,2017-09-13,7:12,8:40,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,19,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,West,,QUCH (ground sample) near GRIFF,,1.3,,QUCH,2017-09-13,6:10,8:45,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,1.5-2.5,HAHM/BAXTER,DawsonPMS Chamber #2,40
RIVENDELL,West,,QUCH (ground sample) near GRIFF,,1.45,,QUCH,2017-09-13,6:10,8:45,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,1.5-2.5,HAHM/BAXTER,DawsonPMS Chamber #2,40
RIVENDELL,North,,QUCH #2 near PSME # 26,,1.4,,QUCH,2017-09-13,7:23,8:49,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,8,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,North,,QUCH #2 near PSME # 26,,1.4,,QUCH,2017-09-13,7:23,8:49,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,8,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,North,,North NODE BY LBJ,,2.1,,NODE,2017-09-13,6:45,8:57,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,1.5-2.5,HAHM/BAXTER,DawsonPMS Chamber #2,30
RIVENDELL,North,,North NODE BY LBJ,,2.3,,NODE,2017-09-13,6:45,8:57,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,1.5-2.5,HAHM/BAXTER,DawsonPMS Chamber #2,30
RIVENDELL,North,,#18 ILEAN,,1.9,,PSME,2017-09-13,7:37,9:02,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,25,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,North,,#18 ILEAN,,1.95,,PSME,2017-09-13,7:37,9:02,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,25,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,North,,#42 pull-over from URSULA,,1.55,,ARME,2017-09-13,6:10,9:06,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,5,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,North,,#42 pull-over from URSULA,,1.6,,ARME,2017-09-13,6:10,9:06,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,5,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,West,,Ground Sample with Paracord,,1.5,,ARME,2017-09-13,6:05,9:11,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,3,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,West,,Ground Sample with Paracord,,1.55,,ARME,2017-09-13,6:05,9:11,pre-dawn,2017-09-13,MATURE,"cool, humid, no dew though. starry skies, half moon",SHOOT,,3,HAHM/BAXTER,DawsonPMS Chamber #2,
RIVENDELL,North,,BY W13Trail,,3.8,,UMCA,2017-09-13,12:55,13:05,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,North,,BY W13Trail,,3.4,,UMCA,2017-09-13,12:55,13:05,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,North,,BY W7,,1.2,,QUCH,2017-09-13,12:33,13:08,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,North,,BY W7,,1.3,,QUCH,2017-09-13,12:33,13:08,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,Ridge,,BY W15,,2.2,,PSME,2017-09-13,12:30,13:10,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,Ridge,,BY W15,,2.1,,PSME,2017-09-13,12:30,13:10,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,Elder,,602,,1.3,,UMCA,2017-09-13,12:45,13:14,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,Elder,,602,,1.15,,UMCA,2017-09-13,12:45,13:14,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,Elder,,604,,1.3,,PSME,2017-09-13,12:40,13:19,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,Elder,,604,,1.45,,PSME,2017-09-13,12:40,13:19,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,Elder,,ElderALNUS,,1.4,,ALNUS,2017-09-13,12:43,13:22,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,Elder,,ElderALNUS,,1.5,,ALNUS,2017-09-13,12:43,13:22,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,South,,S. Side Wx Stn,,1.9,,PSME,2017-09-13,12:22,13:25,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,South,,S. Side Wx Stn,,1.8,,PSME,2017-09-13,12:22,13:25,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,West,,QUCH near GRIFF,,2,,QUCH,2017-09-13,12:18,13:26,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,West,,QUCH near GRIFF,,1.7,,QUCH,2017-09-13,12:18,13:26,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,South,,50,,1.9,,NODE,2017-09-13,12:25,13:30,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,South,,50,,2.4,,NODE,2017-09-13,12:25,13:30,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,North,,Near VMS,,1.5,,NODE,2017-09-13,12:30,13:35,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,North,,Near VMS,,1.3,,NODE,2017-09-13,12:30,13:35,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,North,,North NODE BY LBJ,,2.1,,NODE,2017-09-13,12:35,13:40,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,North,,North NODE BY LBJ,,2.4,,NODE,2017-09-13,12:35,13:40,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,West,,Ground Sample with Paracord,,1.7,,ARME,2017-09-13,12:13,13:45,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,West,,Ground Sample with Paracord,,1.55,,ARME,2017-09-13,12:13,13:45,mid-day,2017-09-13,MATURE,,SHOOT,,1.5-2.5,,,
RIVENDELL,North,,#42 pull-over from URSULA,,1.6,,ARME,2017-09-13,12:20,13:47,mid-day,2017-09-13,MATURE,,SHOOT,,5,,,40
RIVENDELL,North,,#42 pull-over from URSULA,,1.45,,ARME,2017-09-13,12:20,13:47,mid-day,2017-09-13,MATURE,,SHOOT,,5,,,40
RIVENDELL,West,,QUCH near GRIFF,,2.5,,QUCH,2017-09-13,12:25,13:59,mid-day,2017-09-13,MATURE,,SHOOT,,10,,,15
RIVENDELL,West,,QUCH near GRIFF,,2.6,,QUCH,2017-09-13,12:25,13:59,mid-day,2017-09-13,MATURE,,SHOOT,,10,,,15
RIVENDELL,West,,West NODE,,2.5,,NODE,2017-09-13,12:51,14:02,mid-day,2017-09-13,MATURE,,SHOOT,,8,,,10
RIVENDELL,West,,West NODE,,2.6,,NODE,2017-09-13,12:51,14:02,mid-day,2017-09-13,MATURE,,SHOOT,,8,,,10
RIVENDELL,West,,Griff,,2.5,,PSME,2017-09-13,13:00,14:07,mid-day,2017-09-13,MATURE,,SHOOT,,10,,,100
RIVENDELL,West,,Griff,,2.3,,PSME,2017-09-13,13:00,14:07,mid-day,2017-09-13,MATURE,,SHOOT,,10,,,100
RIVENDELL,West,,ARME near GRIFF,,2.7,,ARME,2017-09-13,12:55,14:12,mid-day,2017-09-13,MATURE,,SHOOT,,10,,,10
RIVENDELL,West,,ARME near GRIFF,,2.75,,ARME,2017-09-13,12:55,14:12,mid-day,2017-09-13,MATURE,,SHOOT,,10,,,10
RIVENDELL,North,,40,,2.4,,PSME,2017-09-13,12:14,14:20,mid-day,2017-09-13,MATURE,,SHOOT,,5.5,,,20
RIVENDELL,North,,40,,2.2,,PSME,2017-09-13,12:14,14:20,mid-day,2017-09-13,MATURE,,SHOOT,,5.5,,,20
RIVENDELL,North,,41,,1.8,,PSME,2017-09-13,12:17,14:25,mid-day,2017-09-13,MATURE,,SHOOT,,11,,,150
RIVENDELL,North,,41,,1.8,,PSME,2017-09-13,12:17,14:25,mid-day,2017-09-13,MATURE,,SHOOT,,11,,,150
RIVENDELL,North,,Quch #1 near PSME @ 26,,2.5,,QUCH,2017-09-13,13:39,15:02,mid-day,2017-09-13,MATURE,,SHOOT,,8,,,30
RIVENDELL,North,,Quch #1 near PSME @ 26,,2.4,,QUCH,2017-09-13,13:39,15:02,mid-day,2017-09-13,MATURE,,SHOOT,,8,,,30
RIVENDELL,North,,#3 largest near PSME #26,,2.2,,QUCH,2017-09-13,13:45,15:10,mid-day,2017-09-13,MATURE,,SHOOT,,8,,,50
RIVENDELL,North,,#3 largest near PSME #26,,2,,QUCH,2017-09-13,13:45,15:10,mid-day,2017-09-13,MATURE,,SHOOT,,8,,,50
RIVENDELL,North,,#18 ILEAN,,2.5,,PSME,2017-09-13,14:53,15:13,mid-day,2017-09-13,MATURE,,SHOOT,,25,,,75
RIVENDELL,North,,#18 ILEAN,,2.4,,PSME,2017-09-13,14:53,15:13,mid-day,2017-09-13,MATURE,,SHOOT,,25,,,75
RIVENDELL,North,,next to ILEAN,,2.1,,PSME,2017-09-13,14:45,15:17,mid-day,2017-09-13,MATURE,,SHOOT,,17,,,60
RIVENDELL,North,,next to ILEAN,,2.1,,PSME,2017-09-13,14:45,15:17,mid-day,2017-09-13,MATURE,,SHOOT,,17,,,60
RIVENDELL,North,,26 - TREEBEARD,,2.2,,PSME,2017-09-13,13:56,15:20,mid-day,2017-09-13,MATURE,,SHOOT,,19,,,150
RIVENDELL,North,,26 - TREEBEARD,,2.3,,PSME,2017-09-13,13:56,15:20,mid-day,2017-09-13,MATURE,,SHOOT,,19,,,150
RIVENDELL,North,,QUCH #2 near PSME # 26,,2.2,,QUCH,2017-09-13,13:42,15:24,mid-day,2017-09-13,MATURE,,SHOOT,,8,,,35
RIVENDELL,North,,QUCH #2 near PSME # 26,,2.3,,QUCH,2017-09-13,13:42,15:24,mid-day,2017-09-13,MATURE,,SHOOT,,8,,,35
SAGEHORN,,,204,3,1.8,,QUGA,9/14/17,6:55,7:32,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,204,3,1.95,,QUGA,9/14/17,6:55,7:32,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,205,4,3,,QUGA,9/14/17,6:51,7:24,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,205,4,3.2,,QUGA,9/14/17,6:51,7:24,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,208,167,2.2,,QUGA,9/14/17,7:00,7:16,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,208,167,2.2,,QUGA,9/14/17,7:00,7:16,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,NT ADJ,166,3.6,,QUGA,9/14/17,7:03,7:12,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,NT ADJ,166,3.7,,QUGA,9/14/17,7:03,7:12,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,206,5,1.7,,QUGA,9/14/17,6:48,7:37,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,206,5,1.8,,QUGA,9/14/17,6:48,7:37,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,207,1,2.2,,QUGA,9/14/17,6:45,7:30,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,207,1,2.2,,QUGA,9/14/17,6:45,7:30,pre-dawn,9/14/17,MATURE,"48 degrees F, light clouds, still",SHOOT,,1.5-2.5,WJH,DawsonPMS Chamber #2,
SAGEHORN,,,205,4,4.8,,QUGA,9/14/17,11:10,11:18,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
SAGEHORN,,,205,4,4.7,,QUGA,9/14/17,11:10,11:18,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
SAGEHORN,,,207,1,4.3,,QUGA,9/14/17,11:04,11:25,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
SAGEHORN,,,207,1,4.6,,QUGA,9/14/17,11:04,11:25,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
SAGEHORN,,,206,5,3.7,,QUGA,9/14/17,11:15,11:30,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
SAGEHORN,,,206,5,3.85,,QUGA,9/14/17,11:15,11:30,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
SAGEHORN,,,204,3,3.5,,QUGA,9/14/17,11:05,11:33,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
SAGEHORN,,,204,3,3.5,,QUGA,9/14/17,11:05,11:33,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
SAGEHORN,,,208,167,3.6,,QUGA,9/14/17,11:25,11:37,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
SAGEHORN,,,208,167,4,,QUGA,9/14/17,11:25,11:37,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
SAGEHORN,,,NT ADJ,166,4.7,,QUGA,9/14/17,11:20,11:41,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
SAGEHORN,,,NT ADJ,166,4.8,,QUGA,9/14/17,11:20,11:41,mid-day,9/14/17,MATURE,"warm, sunny, full-sun leaves, slight breeze",SHOOT,,1.5-2.5,WB,DawsonPMS Chamber #2,
RANCHO VENADA,South-facing,,13,,0.9,,QUDO,5/5/18,6:40,6:43,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,South-facing,,13,,1.2,,QUDO,5/5/18,6:40,6:43,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,South-facing,,15,,0.9,,QUDO,5/5/18,6:32,6:49,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,South-facing,,15,,1,,QUDO,5/5/18,6:32,6:49,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,South-facing,,12,,0.8,MANZ,ARCS,5/5/18,6:37,6:55,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,South-facing,,12,,0.9,MANZ,ARCS,5/5/18,6:37,6:55,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,North-facing,,77,,0.6,,QUDO,5/5/18,6:30,6:58,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,North-facing,,77,,0.65,,QUDO,5/5/18,6:30,6:58,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,North-facing,,72,,0.8,,QUDO,5/5/18,6:15,7:02,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,North-facing,,72,,1,,QUDO,5/5/18,6:15,7:02,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,North-facing,,55,,0.65,,QUDO,5/5/18,6:01,7:10,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,South-facing,,18,,2.1,,QUDO,5/5/18,6:40,7:13,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,South-facing,,18,,2,,QUDO,5/5/18,6:40,7:13,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,South-facing,,26,,1.2,MANZ,ARCS,5/5/18,6:43,7:19,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,South-facing,,26,,1.4,MANZ,ARCS,5/5/18,6:43,7:19,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,North-facing,,54,,0.9,MANZ,ARCS,5/5/18,6:44,7:23,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,North-facing,,54,,0.9,MANZ,ARCS,5/5/18,6:44,7:23,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,North-facing,,74,,0.7,MANZ,ARCS,5/5/18,6:20,7:00,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,North-facing,,74,,0.6,MANZ,ARCS,5/5/18,6:20,7:00,pre-dawn,5/5/18,MATURE,"70degF, overcast",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,55,,2.2,,,5/5/18,16:00,17:02,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,55,,2,,,5/5/18,16:00,17:02,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,54,,2,,,5/5/18,16:00,17:08,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,54,,2.1,,,5/5/18,16:00,17:08,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,74,,1.9,,,5/5/18,16:00,17:10,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,74,,2,,,5/5/18,16:00,17:10,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,72,,2.5,,,5/5/18,16:00,17:14,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,72,,2.2,,,5/5/18,16:00,17:14,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,26,,2.2,,,5/5/18,16:00,17:18,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,26,,2.3,,,5/5/18,16:00,17:18,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,12,,2.1,,,5/5/18,16:00,17:22,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,12,,2.2,,,5/5/18,16:00,17:22,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,77,,2.2,,,5/5/18,16:00,17:26,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,77,,2.7,,,5/5/18,16:00,17:26,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,15,,2.9,,,5/5/18,16:00,17:30,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,15,,2.8,,,5/5/18,16:00,17:30,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,18,,2.9,,,5/5/18,16:00,17:34,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,18,,3,,,5/5/18,16:00,17:34,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,13,,3.4,,,5/5/18,16:00,17:42,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RANCHO VENADA,,,13,,2.7,,,5/5/18,16:00,17:42,mid-day,5/5/18,MATURE,"80degF, mostly sunny",,,1.5-2.5,WJH,DawsonPMS Chamber #2,
RIVENDELL,BY W3,,19,,1.2,TAN OAK,NODE,2018-08-08,6:20,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,BY W3,,19,,1.3,,NODE,2018-08-08,6:20,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,PARKING AREA,,BY PARKING LOT DBH~13CM,,1.7,,PSME,2018-08-08,6:10,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,PARKING AREA,,BY PARKING LOT DBH~13CM,,1.7,,PSME,2018-08-08,6:10,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,W OF W13 ON TRAIL,,PINK TAG BAY W OF W13 ON TRAIL,,2,,UMCA,2018-08-08,6:15,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,W OF W13 ON TRAIL,,PINK TAG BAY W OF W13 ON TRAIL,,2,,UMCA,2018-08-08,6:15,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,ABOVE W10,,602,,1.3,,QUCH,2018-08-08,6:20,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,ABOVE W10,,,,1.4,,QUCH,2018-08-08,6:20,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
RIVENDELL,5 M E OF NEW S SLOPE RAIN GAUGE,,PSME 18 CM DBH,,1,,PSME,2018-08-08,6:30,6:45,pre-dawn,,MATURE,"OVERCAST, COOL (50S), SMOKY",SHOOT,,1-3,WJH,DawsonPMS Chamber #2,
